num_players,trial,item_id,congestion,dV,dP
144,8,79,115,0.0,-0.27740082898107327
144,8,22,109,0.0,-0.002083277988137247
144,8,80,111,0.0,-0.03209427596602159
144,8,23,110,0.0,0.0037805821473518688
144,8,81,111,0.0,-0.19095173813425
144,8,24,105,0.0,0.0
144,8,82,110,0.0,-0.0013574862364636939
144,8,25,107,0.0,-0.013292821067260967
144,8,83,108,0.0,-0.2515139475585668
144,8,26,106,0.0,0.0
144,8,84,108,0.0,-0.10258552382866333
144,8,27,106,0.0,0.020951311013978548
144,8,85,107,0.0,-0.13805816124219722
144,8,28,100,0.0,-0.025
144,8,86,104,0.0,-0.02262938085736378
144,8,29,104,0.0,0.0
144,8,87,103,0.0,-0.06726289899486826
144,8,30,97,0.0,0.021588979544215577
144,8,88,101,0.0,-0.15818513000334933
144,8,31,96,0.0,0.022772663779109376
144,8,89,100,0.0,-0.09076559522814945
144,8,32,89,0.0,-0.08635296869843914
144,8,90,97,0.0,-0.16384421524822443
144,8,33,89,0.0,-0.1338471970777609
144,8,91,92,0.0,-0.06035417734920409
144,8,34,85,0.0,-0.06830054820794935
144,8,92,91,0.0,0.07746328485184613
144,8,35,87,0.0,-0.006669986729127636
144,8,93,88,0.0,0.08271960663014837
144,8,36,85,0.0,0.05734911439632158
144,8,94,84,0.0,0.0
144,8,37,83,0.0,-0.01781063225982417
144,8,95,81,0.0,0.0
144,9,0,65,0.0,-0.005916299862362228
144,9,38,82,0.0,-0.14554329837610464
144,9,1,67,0.0,-0.0003730128663547938
144,9,39,78,0.0,0.0619355536703374
144,9,2,69,0.0,0.009218217317227264
144,9,40,74,0.0,0.12977666058365833
144,9,3,73,0.0,0.014876906282830452
144,9,41,77,0.0,-0.03128933412454935
144,9,4,75,0.0,-0.014437241806672371
144,9,42,76,0.0,0.014858519807631643
144,9,5,78,0.0,0.08782553850493088
144,9,43,76,0.0,0.030590330000691203
144,9,6,78,0.0,0.17571582086283338
144,9,44,74,0.0,0.0
144,9,7,84,0.0,-0.07341531969193113
144,9,45,75,0.0,0.0
144,9,8,85,0.0,0.0546201128583963
144,9,46,74,0.0,-0.0476148867450411
144,9,9,87,0.0,-0.20490985997855532
144,9,47,74,0.0,0.0041640837162658095
144,9,10,89,0.0,-0.07326942349831554
144,9,48,69,0.0,0.0
144,9,11,89,0.0,-0.028226017951000347
144,9,49,72,0.0,0.04509111933959446
144,9,12,89,0.0,0.00022259519993119564
144,9,50,72,0.0,-0.0601128485785363
144,9,13,91,0.0,-0.011917509584784144
144,9,51,73,0.0,-0.10820616139939776
144,9,14,95,0.0,0.04839818881115647
144,9,52,71,0.0,-0.08364714636550265
144,9,15,97,0.0,-0.19277423111320607
144,9,53,72,0.0,0.06041510931774696
144,9,16,99,0.0,-0.03899942727346814
144,9,54,69,0.0,0.0
144,9,17,101,0.0,-0.026972404935237587
144,9,55,68,0.0,0.0
144,9,18,105,0.0,0.024950285381544896
144,9,56,73,0.0,0.07446062009432916
144,9,19,106,0.0,0.033356852038206375
144,9,57,73,0.0,0.0003503205191384643
144,9,20,109,0.0,-0.029031669140527572
144,9,58,76,0.0,0.07938440385498614
144,9,21,111,0.0,-0.30756175830426363
144,9,59,76,0.0,-0.16982500743182283
144,9,22,109,0.0,0.21049542721465658
144,9,60,80,0.0,-0.03985005096210739
144,9,23,110,0.0,-0.01999978904016851
144,9,61,82,0.0,-0.07149428619804206
144,9,24,105,0.0,0.0013432714526293976
144,9,62,85,0.0,0.05352079493731962
144,9,25,107,0.0,0.0
144,9,63,87,0.0,-0.06990238290660922
144,9,26,106,0.0,0.037950321141869595
144,9,64,88,0.0,0.04932615751624862
144,9,27,106,0.0,-0.05711012477386864
144,9,65,90,0.0,-0.11182757338476478
144,9,28,100,0.0,0.0
144,9,66,98,0.0,-0.07357075688394099
144,9,29,104,-2.0,0.05
144,9,67,98,-2.0,0.14858766352488523
144,9,30,97,0.0,-0.035848815260579654
144,9,68,104,0.0,-0.07487658367068706
144,9,31,96,0.0,-0.025
144,9,69,107,0.0,-0.2092035152481925
